anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
6758,anchor,0,6758,,5ee6238cb2ef83d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/5ee6238cb2ef83d_focus_513_src3.npz,513,507,1,49,39,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.700000047683716,2.700000047683716,0.22641901671886444,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/anchor/anchor_00_idx06758.png
6758,positive,1,585,7.191198348999023,17156309793ec488,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/17156309793ec488_focus_58_src2.npz,58,7,1,57,47,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.200000047683716,2.200000047683716,0.09430459886789322,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/positive/positive_01_idx00585_d7.19.png
6758,positive,2,10194,7.848356246948242,8d3153d537040f09,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8d3153d537040f09_focus_839_src2.npz,839,35,1,46,36,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.4000000953674316,2.4000000953674316,0.4284273684024811,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/positive/positive_02_idx10194_d7.85.png
6758,hard_negative,1,146,10.636326789855957,1151e26ae52d9406,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1151e26ae52d9406_focus_761_src1.npz,761,747,19,58,48,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.5,2.5,0.2002720683813095,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/hard_negative/hard_negative_01_idx00146_d10.64.png
6758,hard_negative,2,17750,12.123533248901367,e494ef45bafcbea6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e494ef45bafcbea6_focus_1253_src0.npz,1253,1262,18,69,59,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,1.7999999523162842,1.7999999523162842,0.14556679129600525,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/hard_negative/hard_negative_02_idx17750_d12.12.png
6758,hard_negative,3,5065,12.426692008972168,4b09f6fcfbaa8eac,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/4b09f6fcfbaa8eac_focus_1404_src0.npz,1404,2059,1,37,27,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.700000047683716,2.700000047683716,0.10568978637456894,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/hard_negative/hard_negative_03_idx05065_d12.43.png
6758,hard_negative,4,9281,13.6832275390625,8030d268ebe46dec,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8030d268ebe46dec_focus_1501_src2.npz,1501,1482,5,67,57,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.299999952316284,2.299999952316284,3.76701021194458,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/hard_negative/hard_negative_04_idx09281_d13.68.png
6758,easy_negative,1,2645,40.90143966674805,2fc12f091e38b421,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2fc12f091e38b421_focus_158_src1.npz,158,157,1,81,71,10,1.0,other_leads_focus,maintains,vehicle,vehicle,0.8999999761581421,0.8999999761581421,0.8477314114570618,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/easy_negative/easy_negative_01_idx02645_d40.90.png
6758,easy_negative,2,14667,42.58966827392578,c073d4a1bbd64db1,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c073d4a1bbd64db1_focus_66_src1.npz,66,104,2,38,28,10,1.0,other_leads_focus,maintains,vehicle,cyclist,0.0,5.0,0.1568615734577179,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/easy_negative/easy_negative_02_idx14667_d42.59.png
6758,easy_negative,3,2537,39.68323516845703,2e2041c250269e2e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2e2041c250269e2e_focus_1_src0.npz,1,35,22,48,38,10,1.0,converging_conflict,goes_first,vehicle,vehicle,-2.9000000953674316,2.9000000953674316,0.3290580213069916,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/easy_negative/easy_negative_03_idx02537_d39.68.png
6758,easy_negative,4,5714,48.95161437988281,536000347ac4a30d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/536000347ac4a30d_focus_136_src7.npz,136,16,2,58,48,10,1.0,other_leads_focus,maintains,cyclist,vehicle,0.0,3.0999999046325684,4.024692535400391,anchor_06758_crossing_or_oncoming_conflict_goes_first_lead10/easy_negative/easy_negative_04_idx05714_d48.95.png
