anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
11510,anchor,0,11510,,9caa0585abf3e90e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9caa0585abf3e90e_focus_0_src0.npz,0,9,3,54,24,30,3.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,3.5999999046325684,3.324784517288208,anchor_11510_other_leads_focus_decelerates_lead30/anchor/anchor_00_idx11510.png
11510,positive,1,644,15.346026420593262,177784c3c929b15e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/177784c3c929b15e_focus_3217_src3.npz,3217,521,3,76,46,30,3.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,5.099999904632568,3.4955031871795654,anchor_11510_other_leads_focus_decelerates_lead30/positive/positive_01_idx00644_d15.35.png
11510,positive,2,5941,19.634462356567383,55b23cdef2cabbd1,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/55b23cdef2cabbd1_focus_1385_src0.npz,1385,1387,1,68,38,30,3.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,3.9000000953674316,0.04856470972299576,anchor_11510_other_leads_focus_decelerates_lead30/positive/positive_02_idx05941_d19.63.png
11510,hard_negative,1,17297,19.797685623168945,de2be4f874dd5a76,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/de2be4f874dd5a76_focus_523_src1.npz,523,512,20,55,25,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,6.199999809265137,4.135881423950195,anchor_11510_other_leads_focus_decelerates_lead30/hard_negative/hard_negative_01_idx17297_d19.80.png
11510,hard_negative,2,4555,21.1945858001709,447124eda2151fdf,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/447124eda2151fdf_focus_2265_src1.npz,2265,2270,7,78,48,30,3.0,other_leads_focus,maintains,vehicle,vehicle,1.2000000476837158,1.2000000476837158,0.09280980378389359,anchor_11510_other_leads_focus_decelerates_lead30/hard_negative/hard_negative_02_idx04555_d21.19.png
11510,hard_negative,3,9149,22.04710578918457,7ebddbcdeb1750da,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/7ebddbcdeb1750da_focus_488_src1.npz,488,486,1,65,35,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,4.5,2.325767755508423,anchor_11510_other_leads_focus_decelerates_lead30/hard_negative/hard_negative_03_idx09149_d22.05.png
11510,easy_negative,1,18532,33.10093307495117,edd0bbc3a26b1251,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/edd0bbc3a26b1251_focus_18_src1.npz,18,101,9,61,31,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.799999952316284,5.8084611892700195,anchor_11510_other_leads_focus_decelerates_lead30/easy_negative/easy_negative_01_idx18532_d33.10.png
11510,easy_negative,2,15444,52.01681900024414,c95fb8e2247609bb,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c95fb8e2247609bb_focus_1322_src0.npz,1322,2808,1,61,31,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-2.9000000953674316,2.9000000953674316,2.734799385070801,anchor_11510_other_leads_focus_decelerates_lead30/easy_negative/easy_negative_02_idx15444_d52.02.png
11510,easy_negative,3,13384,33.19131851196289,b3c98c38b391abf3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/b3c98c38b391abf3_focus_781_src0.npz,781,1499,4,60,30,30,3.0,other_follows_focus,maintains,vehicle,vehicle,-3.0,3.0,3.4978153705596924,anchor_11510_other_leads_focus_decelerates_lead30/easy_negative/easy_negative_03_idx13384_d33.19.png
11510,easy_negative,4,6701,34.323211669921875,5df89bfbbd49926c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/5df89bfbbd49926c_focus_407_src0.npz,407,413,8,79,49,30,3.0,other_follows_focus,maintains,vehicle,vehicle,-0.8999999761581421,0.8999999761581421,3.108762502670288,anchor_11510_other_leads_focus_decelerates_lead30/easy_negative/easy_negative_04_idx06701_d34.32.png
