anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
6136,anchor,0,6136,,58205251e459e0c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/58205251e459e0c_focus_0_src0.npz,0,370,3,60,30,30,3.0,crossing_or_oncoming_conflict,yields,vehicle,pedestrian,3.0,3.0,2.828246831893921,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/anchor/anchor_00_idx06136.png
6136,positive,1,18691,34.118106842041016,f0ccf2d05e43aafc,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f0ccf2d05e43aafc_focus_1697_src1.npz,1697,3434,1,61,31,30,3.0,crossing_or_oncoming_conflict,yields,vehicle,pedestrian,1.600000023841858,1.600000023841858,0.24667130410671234,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/positive/positive_01_idx18691_d34.12.png
6136,hard_negative,1,2150,10.717229843139648,2910666a2084ed0a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2910666a2084ed0a_focus_2237_src1.npz,2237,4226,1,60,30,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,0.38250771164894104,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_01_idx02150_d10.72.png
6136,hard_negative,2,333,11.74999713897705,14405d50c64acf15,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/14405d50c64acf15_focus_2080_src1.npz,2080,2774,1,66,36,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-2.4000000953674316,2.4000000953674316,2.171489953994751,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_02_idx00333_d11.75.png
6136,hard_negative,3,17879,12.763381004333496,e67efa4280f3c399,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e67efa4280f3c399_focus_2811_src1.npz,2811,4771,11,60,30,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,1.9570938348770142,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_03_idx17879_d12.76.png
6136,hard_negative,4,17876,12.992219924926758,e67efa4280f3c399,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e67efa4280f3c399_focus_2811_src1.npz,2811,4773,1,60,30,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,2.5278146266937256,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_04_idx17876_d12.99.png
6136,easy_negative,1,5987,49.47930908203125,56a3d894c36573c6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/56a3d894c36573c6_focus_375_src2.npz,375,344,10,67,37,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,7.400000095367432,3.5380568504333496,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_01_idx05987_d49.48.png
6136,easy_negative,2,7755,53.72138977050781,6a1ae96d0d620a4d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/6a1ae96d0d620a4d_focus_2729_src4.npz,2729,2696,11,83,53,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.200000047683716,10.999914169311523,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_02_idx07755_d53.72.png
6136,easy_negative,3,4925,57.92442321777344,48272f1a56020798,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/48272f1a56020798_focus_856_src0.npz,856,866,4,70,40,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.800000011920929,0.800000011920929,3.5495033264160156,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_03_idx04925_d57.92.png
6136,easy_negative,4,18267,20.480127334594727,ea81a304899ec4fc,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ea81a304899ec4fc_focus_1524_src0.npz,1524,1537,5,85,55,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,8.0,10.112320899963379,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_04_idx18267_d20.48.png
