anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
10246,anchor,0,10246,,8e22d7c9ce91e352,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8e22d7c9ce91e352_focus_471_src1.npz,471,473,1,68,38,30,3.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,5.699999809265137,0.5903729796409607,anchor_10246_other_follows_focus_decelerates_lead30/anchor/anchor_00_idx10246.png
10246,positive,1,15342,10.850054740905762,c846638e880c6782,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c846638e880c6782_focus_384_src2.npz,384,396,1,49,19,30,3.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,3.5999999046325684,0.13130436837673187,anchor_10246_other_follows_focus_decelerates_lead30/positive/positive_01_idx15342_d10.85.png
10246,positive,2,11709,11.06134033203125,9f56f77fafbec176,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9f56f77fafbec176_focus_234_src1.npz,234,1648,10,69,39,30,3.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,5.099999904632568,3.574528455734253,anchor_10246_other_follows_focus_decelerates_lead30/positive/positive_02_idx11709_d11.06.png
10246,hard_negative,1,5388,9.915142059326172,4eb40d39523f8894,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/4eb40d39523f8894_focus_1103_src3.npz,1103,2333,15,56,26,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.0999999046325684,3.027272939682007,anchor_10246_other_follows_focus_decelerates_lead30/hard_negative/hard_negative_01_idx05388_d9.92.png
10246,hard_negative,2,14716,10.139039039611816,c130248a62f00782,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c130248a62f00782_focus_432_src0.npz,432,431,26,74,44,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.6000000238418579,0.6000000238418579,3.577397346496582,anchor_10246_other_follows_focus_decelerates_lead30/hard_negative/hard_negative_02_idx14716_d10.14.png
10246,hard_negative,3,6111,10.658417701721191,57c8d92ce01faa36,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/57c8d92ce01faa36_focus_570_src2.npz,570,611,25,67,37,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.0,8.0,5.3701958656311035,anchor_10246_other_follows_focus_decelerates_lead30/hard_negative/hard_negative_03_idx06111_d10.66.png
10246,hard_negative,4,11550,10.851360321044922,9d7a21c03282c97a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9d7a21c03282c97a_focus_139_src1.npz,139,176,1,63,33,30,3.0,other_follows_focus,maintains,vehicle,vehicle,-2.5999999046325684,2.5999999046325684,0.25027263164520264,anchor_10246_other_follows_focus_decelerates_lead30/hard_negative/hard_negative_04_idx11550_d10.85.png
10246,easy_negative,1,7591,32.42497634887695,6820ab7efa87e67a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/6820ab7efa87e67a_focus_128_src3.npz,128,117,6,69,39,30,3.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,8.0,16.713037490844727,anchor_10246_other_follows_focus_decelerates_lead30/easy_negative/easy_negative_01_idx07591_d32.42.png
10246,easy_negative,2,1165,33.813899993896484,1cb87f53a506da65,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1cb87f53a506da65_focus_4920_src4.npz,4920,1781,3,67,37,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,6.099999904632568,11.120400428771973,anchor_10246_other_follows_focus_decelerates_lead30/easy_negative/easy_negative_02_idx01165_d33.81.png
10246,easy_negative,3,8602,65.30924224853516,76ebc4d1b0f95453,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/76ebc4d1b0f95453_focus_1032_src2.npz,1032,1015,1,59,29,30,3.0,converging_conflict,goes_first,vehicle,vehicle,-2.5,2.5,0.21747198700904846,anchor_10246_other_follows_focus_decelerates_lead30/easy_negative/easy_negative_03_idx08602_d65.31.png
10246,easy_negative,4,15972,26.977197647094727,cefc929310b66cf1,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/cefc929310b66cf1_focus_17_src3.npz,17,9,10,56,26,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,7.5,3.260802745819092,anchor_10246_other_follows_focus_decelerates_lead30/easy_negative/easy_negative_04_idx15972_d26.98.png
