anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
168,anchor,0,168,,11d788738b2bed56,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/11d788738b2bed56_focus_1446_src3.npz,1446,1400,3,81,61,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-0.30000001192092896,0.30000001192092896,3.3879036903381348,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/anchor/anchor_00_idx00168.png
168,positive,1,3825,9.46767807006836,3c8b8c4c7574f1dd,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/3c8b8c4c7574f1dd_focus_356_src4.npz,356,304,1,58,38,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.4000000953674316,2.4000000953674316,0.10376530885696411,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/positive/positive_01_idx03825_d9.47.png
168,positive,2,14899,9.677107810974121,c37932165597b45b,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c37932165597b45b_focus_32_src2.npz,32,3,1,59,39,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.200000047683716,2.200000047683716,0.17589539289474487,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/positive/positive_02_idx14899_d9.68.png
168,hard_negative,1,17751,11.06521224975586,e494ef45bafcbea6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e494ef45bafcbea6_focus_1253_src0.npz,1253,1262,18,69,49,20,2.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,1.7999999523162842,1.7999999523162842,0.14556679129600525,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/hard_negative/hard_negative_01_idx17751_d11.07.png
168,hard_negative,2,147,12.114583969116211,1151e26ae52d9406,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1151e26ae52d9406_focus_761_src1.npz,761,747,19,58,38,20,2.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.5,2.5,0.2002720683813095,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/hard_negative/hard_negative_02_idx00147_d12.11.png
168,hard_negative,3,9282,14.476241111755371,8030d268ebe46dec,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8030d268ebe46dec_focus_1501_src2.npz,1501,1482,5,67,47,20,2.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.299999952316284,2.299999952316284,3.76701021194458,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/hard_negative/hard_negative_03_idx09282_d14.48.png
168,hard_negative,4,19419,18.905933380126953,f9f8887865f64d36,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f9f8887865f64d36_focus_1608_src1.npz,1608,1638,25,47,27,20,2.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.4000000953674316,2.4000000953674316,0.24388457834720612,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/hard_negative/hard_negative_04_idx19419_d18.91.png
168,easy_negative,1,13687,41.354270935058594,b678ba34cd6c9752,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/b678ba34cd6c9752_focus_2236_src3.npz,2236,2227,1,82,62,20,2.0,other_leads_focus,decelerates,vehicle,vehicle,0.800000011920929,0.800000011920929,2.1944997310638428,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/easy_negative/easy_negative_01_idx13687_d41.35.png
168,easy_negative,2,17763,40.17150115966797,e4d261d0e41e3ccd,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e4d261d0e41e3ccd_focus_1773_src1.npz,1773,1811,2,65,45,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-2.5,2.5,3.8348753452301025,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/easy_negative/easy_negative_02_idx17763_d40.17.png
168,easy_negative,3,11810,56.52320098876953,a0c9552a3e4c20f6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/a0c9552a3e4c20f6_focus_1279_src0.npz,1279,1280,2,45,25,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,-0.6000000238418579,0.6000000238418579,0.008286984637379646,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/easy_negative/easy_negative_03_idx11810_d56.52.png
168,easy_negative,4,18927,38.578670501708984,f405495fb6902be1,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f405495fb6902be1_focus_3623_src1.npz,3623,3621,25,67,47,20,2.0,other_leads_focus,maintains,vehicle,vehicle,0.0,8.0,10.483039855957031,anchor_00168_crossing_or_oncoming_conflict_goes_first_lead20/easy_negative/easy_negative_04_idx18927_d38.58.png
