anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
3555,anchor,0,3555,,39b862ad0860ae62,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/39b862ad0860ae62_focus_1558_src2.npz,1558,1557,11,74,64,10,1.0,other_leads_focus,maintains,vehicle,vehicle,0.0,5.900000095367432,1.4731874465942383,anchor_03555_other_leads_focus_maintains_lead10/anchor/anchor_00_idx03555.png
3555,positive,1,7434,10.12052059173584,66af3420e4d35d8e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/66af3420e4d35d8e_focus_24_src0.npz,24,2723,18,62,52,10,1.0,other_leads_focus,maintains,vehicle,vehicle,0.30000001192092896,0.30000001192092896,3.0014281272888184,anchor_03555_other_leads_focus_maintains_lead10/positive/positive_01_idx07434_d10.12.png
3555,positive,2,604,10.900468826293945,171b4d9a5a87e593,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/171b4d9a5a87e593_focus_1272_src1.npz,1272,1237,29,68,58,10,1.0,other_leads_focus,maintains,vehicle,vehicle,0.0,8.0,10.847726821899414,anchor_03555_other_leads_focus_maintains_lead10/positive/positive_02_idx00604_d10.90.png
3555,hard_negative,1,8053,11.905783653259277,6dd3525d7fe05c87,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/6dd3525d7fe05c87_focus_20_src1.npz,20,0,4,43,33,10,1.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,8.0,5.917606353759766,anchor_03555_other_leads_focus_maintains_lead10/hard_negative/hard_negative_01_idx08053_d11.91.png
3555,hard_negative,2,17870,12.12182903289795,e65e3aeff88a72d8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e65e3aeff88a72d8_focus_3054_src5.npz,3054,3050,29,61,51,10,1.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,8.0,10.938019752502441,anchor_03555_other_leads_focus_maintains_lead10/hard_negative/hard_negative_02_idx17870_d12.12.png
3555,hard_negative,3,8411,12.136092185974121,736a0902c9d12c3c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/736a0902c9d12c3c_focus_1294_src2.npz,1294,1263,15,63,53,10,1.0,other_leads_focus,decelerates,vehicle,vehicle,2.700000047683716,2.700000047683716,3.715029001235962,anchor_03555_other_leads_focus_maintains_lead10/hard_negative/hard_negative_03_idx08411_d12.14.png
3555,hard_negative,4,16096,12.276008605957031,d0813d677b33fd1a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/d0813d677b33fd1a_focus_2980_src2.npz,2980,2938,1,65,55,10,1.0,other_leads_focus,decelerates,vehicle,vehicle,2.5,2.5,1.5054200887680054,anchor_03555_other_leads_focus_maintains_lead10/hard_negative/hard_negative_04_idx16096_d12.28.png
3555,easy_negative,1,5192,69.64859771728516,4c1277a420a3157d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/4c1277a420a3157d_focus_1663_src1.npz,1663,1702,8,63,53,10,1.0,other_follows_focus,maintains,vehicle,vehicle,-2.700000047683716,2.700000047683716,0.7058284282684326,anchor_03555_other_leads_focus_maintains_lead10/easy_negative/easy_negative_01_idx05192_d69.65.png
3555,easy_negative,2,17631,19.467382431030273,e2c6f9ebc475a1c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e2c6f9ebc475a1c_focus_1868_src2.npz,1868,1865,5,39,29,10,1.0,other_follows_focus,maintains,pedestrian,pedestrian,-1.2999999523162842,1.2999999523162842,0.7880901098251343,anchor_03555_other_leads_focus_maintains_lead10/easy_negative/easy_negative_02_idx17631_d19.47.png
3555,easy_negative,3,7797,28.57662010192871,6a91b1153c4115c3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/6a91b1153c4115c3_focus_11_src2.npz,11,1,12,50,40,10,1.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.200000047683716,7.552456378936768,anchor_03555_other_leads_focus_maintains_lead10/easy_negative/easy_negative_03_idx07797_d28.58.png
3555,easy_negative,4,15018,17.128829956054688,c4e3211d4a4830a8,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c4e3211d4a4830a8_focus_1494_src0.npz,1494,1653,1,72,62,10,1.0,other_follows_focus,maintains,vehicle,vehicle,-1.2000000476837158,1.2000000476837158,0.3686489164829254,anchor_03555_other_leads_focus_maintains_lead10/easy_negative/easy_negative_04_idx15018_d17.13.png
