anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
9581,anchor,0,9581,,85e1f0d287a32fa4,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/85e1f0d287a32fa4_focus_4_src0.npz,4,86,4,54,34,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.799999952316284,6.796785354614258,anchor_09581_other_follows_focus_maintains_lead20/anchor/anchor_00_idx09581.png
9581,positive,1,10393,14.882380485534668,9028a8ff0090874b,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9028a8ff0090874b_focus_688_src3.npz,688,1467,17,40,20,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,4.800000190734863,3.8672211170196533,anchor_09581_other_follows_focus_maintains_lead20/positive/positive_01_idx10393_d14.88.png
9581,positive,2,2606,15.172944068908691,2f30a1aeeeac82d3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2f30a1aeeeac82d3_focus_1978_src7.npz,1978,1446,31,58,38,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.700000047683716,3.035203218460083,anchor_09581_other_follows_focus_maintains_lead20/positive/positive_02_idx02606_d15.17.png
9581,hard_negative,1,5443,15.801012992858887,5056eaa7ed342329,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/5056eaa7ed342329_focus_1140_src2.npz,1140,1133,1,42,22,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,7.599999904632568,0.06043991446495056,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_01_idx05443_d15.80.png
9581,hard_negative,2,15341,16.30805015563965,c846638e880c6782,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c846638e880c6782_focus_384_src2.npz,384,396,1,49,29,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,3.5999999046325684,0.13130436837673187,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_02_idx15341_d16.31.png
9581,hard_negative,3,10491,16.384431838989258,91508dcaf3bfc177,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/91508dcaf3bfc177_focus_276_src1.npz,276,270,1,66,46,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,5.699999809265137,0.03852120041847229,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_03_idx10491_d16.38.png
9581,hard_negative,4,10245,17.248794555664062,8e22d7c9ce91e352,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8e22d7c9ce91e352_focus_471_src1.npz,471,473,1,68,48,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,5.699999809265137,0.5903729796409607,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_04_idx10245_d17.25.png
9581,easy_negative,1,19637,25.705982208251953,fcaccf4c32a705b2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/fcaccf4c32a705b2_focus_97_src3.npz,97,51,8,53,33,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-1.600000023841858,1.600000023841858,3.6384880542755127,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_01_idx19637_d25.71.png
9581,easy_negative,2,15872,62.920143127441406,ce003445329788e5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ce003445329788e5_focus_4544_src1.npz,4544,8946,24,48,28,20,2.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,5.300000190734863,8.315420150756836,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_02_idx15872_d62.92.png
9581,easy_negative,3,9230,22.13564682006836,7fbf9d81d78ab97b,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/7fbf9d81d78ab97b_focus_339_src1.npz,339,338,13,56,36,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-1.7000000476837158,1.7000000476837158,3.524052619934082,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_03_idx09230_d22.14.png
9581,easy_negative,4,9500,65.23284149169922,840f2b04b4978067,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/840f2b04b4978067_focus_39_src0.npz,39,45,1,68,48,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-2.0,2.0,0.18137894570827484,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_04_idx09500_d65.23.png
