anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
5065,anchor,0,5065,,4b09f6fcfbaa8eac,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/4b09f6fcfbaa8eac_focus_1404_src0.npz,1404,2059,1,37,27,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.700000047683716,2.700000047683716,0.10568978637456894,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/anchor/anchor_00_idx05065.png
5065,positive,1,9281,9.78663444519043,8030d268ebe46dec,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8030d268ebe46dec_focus_1501_src2.npz,1501,1482,5,67,57,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.299999952316284,2.299999952316284,3.76701021194458,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/positive/positive_01_idx09281_d9.79.png
5065,positive,2,648,9.986565589904785,1793ad1d7802365,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1793ad1d7802365_focus_203_src1.npz,203,3186,1,32,22,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.5,2.5,0.1587182879447937,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/positive/positive_02_idx00648_d9.99.png
5065,hard_negative,1,7005,7.455021858215332,610a19f3af07c6cf,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/610a19f3af07c6cf_focus_2570_src2.npz,2570,923,1,53,43,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-1.899999976158142,1.899999976158142,0.24063287675380707,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/hard_negative/hard_negative_01_idx07005_d7.46.png
5065,hard_negative,2,4481,7.560298442840576,43a6bf799990dd84,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/43a6bf799990dd84_focus_388_src1.npz,388,372,1,51,41,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.200000047683716,2.200000047683716,0.32256293296813965,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/hard_negative/hard_negative_02_idx04481_d7.56.png
5065,hard_negative,3,5956,7.715514659881592,55ea177878d8e4cd,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/55ea177878d8e4cd_focus_1154_src2.npz,1154,856,1,48,38,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-2.9000000953674316,2.9000000953674316,0.4515658915042877,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/hard_negative/hard_negative_03_idx05956_d7.72.png
5065,hard_negative,4,6228,7.935029983520508,58fc29259202bfb9,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/58fc29259202bfb9_focus_25_src4.npz,25,103,22,83,73,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-0.4000000059604645,0.4000000059604645,3.074810028076172,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/hard_negative/hard_negative_04_idx06228_d7.94.png
5065,easy_negative,1,1870,41.17137908935547,258307e764128e91,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/258307e764128e91_focus_742_src1.npz,742,743,6,60,50,10,1.0,other_follows_focus,maintains,vehicle,vehicle,-0.6000000238418579,0.6000000238418579,2.9467198848724365,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/easy_negative/easy_negative_01_idx01870_d41.17.png
5065,easy_negative,2,19330,43.56462860107422,f8a92965bc298c58,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f8a92965bc298c58_focus_9_src2.npz,9,55,5,68,58,10,1.0,other_follows_focus,maintains,vehicle,vehicle,-2.200000047683716,2.200000047683716,0.36218371987342834,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/easy_negative/easy_negative_02_idx19330_d43.56.png
5065,easy_negative,3,15976,39.10518264770508,cefc929310b66cf1,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/cefc929310b66cf1_focus_17_src3.npz,17,3,19,86,76,10,1.0,other_leads_focus,maintains,vehicle,vehicle,0.0,6.800000190734863,16.817100524902344,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/easy_negative/easy_negative_03_idx15976_d39.11.png
5065,easy_negative,4,11187,60.448768615722656,98c039675380e458,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/98c039675380e458_focus_399_src2.npz,399,313,1,61,51,10,1.0,other_leads_focus,maintains,vehicle,vehicle,2.5,2.5,0.07147204875946045,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/easy_negative/easy_negative_04_idx11187_d60.45.png
