anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
6135,anchor,0,6135,,58205251e459e0c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/58205251e459e0c_focus_0_src0.npz,0,370,3,60,40,20,2.0,crossing_or_oncoming_conflict,yields,vehicle,pedestrian,3.0,3.0,2.828246831893921,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/anchor/anchor_00_idx06135.png
6135,positive,1,18690,23.692495346069336,f0ccf2d05e43aafc,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f0ccf2d05e43aafc_focus_1697_src1.npz,1697,3434,1,61,41,20,2.0,crossing_or_oncoming_conflict,yields,vehicle,pedestrian,1.600000023841858,1.600000023841858,0.24667130410671234,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/positive/positive_01_idx18690_d23.69.png
6135,hard_negative,1,2149,9.698156356811523,2910666a2084ed0a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2910666a2084ed0a_focus_2237_src1.npz,2237,4226,1,60,40,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,0.38250771164894104,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/hard_negative/hard_negative_01_idx02149_d9.70.png
6135,hard_negative,2,17875,9.721916198730469,e67efa4280f3c399,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e67efa4280f3c399_focus_2811_src1.npz,2811,4773,1,60,40,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,2.5278146266937256,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/hard_negative/hard_negative_02_idx17875_d9.72.png
6135,hard_negative,3,17878,9.931110382080078,e67efa4280f3c399,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e67efa4280f3c399_focus_2811_src1.npz,2811,4771,11,60,40,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,1.9570938348770142,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/hard_negative/hard_negative_03_idx17878_d9.93.png
6135,hard_negative,4,11661,10.341170310974121,9eb74a1882285a11,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9eb74a1882285a11_focus_709_src3.npz,709,910,9,50,30,20,2.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-2.5,2.5,0.017038898542523384,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/hard_negative/hard_negative_04_idx11661_d10.34.png
6135,easy_negative,1,12390,56.05282974243164,a873e88a6f3a3b8c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/a873e88a6f3a3b8c_focus_365_src0.npz,365,513,4,63,43,20,2.0,other_follows_focus,maintains,vehicle,vehicle,-2.700000047683716,2.700000047683716,0.04151883348822594,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/easy_negative/easy_negative_01_idx12390_d56.05.png
6135,easy_negative,2,8145,79.29088592529297,6f09ab154f60c638,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/6f09ab154f60c638_focus_3285_src4.npz,3285,3261,9,39,19,20,2.0,other_leads_focus,maintains,pedestrian,pedestrian,0.0,8.0,7.237627029418945,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/easy_negative/easy_negative_02_idx08145_d79.29.png
6135,easy_negative,3,4347,54.53712463378906,421213ae1e68ff3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/421213ae1e68ff3_focus_1637_src0.npz,1637,1652,7,65,45,20,2.0,other_leads_focus,maintains,vehicle,vehicle,1.600000023841858,1.600000023841858,3.081334114074707,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/easy_negative/easy_negative_03_idx04347_d54.54.png
6135,easy_negative,4,17656,59.587890625,e2fac8874a2006e2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e2fac8874a2006e2_focus_61_src2.npz,61,171,16,55,35,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,7.800000190734863,17.045503616333008,anchor_06135_crossing_or_oncoming_conflict_yields_lead20/easy_negative/easy_negative_04_idx17656_d59.59.png
